,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek
2883,2011-07-09 01:00:00,2,0,0,2,26.24,28.79,89,7.0015,5,48,53,2011,7,9,1,5
592,2011-02-07 20:00:00,4,0,1,2,13.12,16.665,70,7.0015,6,82,88,2011,2,7,20,0
7526,2012-05-12 23:00:00,1,0,0,1,23.78,27.275,56,6.0032,42,134,176,2012,5,12,23,5
5112,2011-12-07 02:00:00,3,0,1,3,18.86,22.725,100,15.0013,2,4,6,2011,12,7,2,2
3000,2011-07-13 22:00:00,2,0,1,1,27.88,31.82,83,12.998,48,136,184,2011,7,13,22,2
5814,2012-01-17 11:00:00,4,0,1,2,13.94,17.425,87,7.0015,2,73,75,2012,1,17,11,1
1542,2011-04-10 03:00:00,1,0,0,2,15.58,19.695,87,8.9981,5,11,16,2011,4,10,3,6
8284,2012-07-06 13:00:00,2,0,1,1,36.9,39.395,27,7.0015,99,194,293,2012,7,6,13,4
4678,2011-11-08 00:00:00,3,0,1,1,13.94,17.425,87,6.0032,0,18,18,2011,11,8,0,1
2837,2011-07-07 03:00:00,2,0,1,1,26.24,28.03,94,7.0015,2,2,4,2011,7,7,3,3
10118,2012-11-06 23:00:00,3,0,1,1,12.3,14.395,56,15.0013,19,186,205,2012,11,6,23,1
9346,2012-09-12 19:00:00,2,0,1,1,26.24,31.06,50,12.998,78,557,635,2012,9,12,19,2
4047,2011-09-19 16:00:00,2,0,1,2,24.6,30.305,60,11.0014,55,208,263,2011,9,19,16,0
10238,2012-11-12 00:00:00,3,1,0,1,17.22,21.21,71,7.0015,6,43,49,2012,11,12,0,0
2542,2011-06-13 20:00:00,1,0,1,1,26.24,31.06,44,16.9979,78,253,331,2011,6,13,20,0
6000,2012-02-06 06:00:00,4,0,1,1,6.56,9.09,86,7.0015,0,72,72,2012,2,6,6,0
7241,2012-05-01 02:00:00,1,0,1,2,20.5,24.24,72,6.0032,1,7,8,2012,5,1,2,1
5918,2012-02-02 19:00:00,4,0,1,1,15.58,19.695,43,35.0008,16,311,327,2012,2,2,19,3
5038,2011-12-04 00:00:00,3,0,0,1,12.3,15.91,70,7.0015,19,64,83,2011,12,4,0,6
6704,2012-03-16 15:00:00,4,0,1,3,18.86,22.725,82,7.0015,19,88,107,2012,3,16,15,4
10529,2012-12-05 03:00:00,3,0,1,1,19.68,23.485,67,8.9981,0,7,7,2012,12,5,3,2
1181,2011-03-13 22:00:00,4,0,0,1,12.3,13.635,56,22.0028,8,29,37,2011,3,13,22,6
1582,2011-04-11 20:00:00,1,0,1,1,27.88,31.82,57,35.0008,44,122,166,2011,4,11,20,0
7505,2012-05-12 02:00:00,1,0,0,1,18.86,22.725,59,8.9981,10,46,56,2012,5,12,2,5
9292,2012-09-10 13:00:00,2,0,1,1,26.24,31.06,38,15.0013,72,251,323,2012,9,10,13,0
6474,2012-03-07 00:00:00,4,0,1,1,11.48,12.88,65,19.0012,3,12,15,2012,3,7,0,2
3579,2011-08-19 01:00:00,2,0,1,3,26.24,28.79,89,0.0,1,19,20,2011,8,19,1,4
5837,2012-01-18 10:00:00,4,0,1,1,12.3,13.635,42,31.0009,5,88,93,2012,1,18,10,2
3414,2011-08-12 04:00:00,2,0,1,1,25.42,31.06,53,8.9981,0,5,5,2011,8,12,4,4
2310,2011-06-04 04:00:00,1,0,0,1,21.32,25.0,59,6.0032,4,11,15,2011,6,4,4,5
239,2011-01-11 08:00:00,4,0,1,2,7.38,10.605,51,6.0032,3,214,217,2011,1,11,8,1
9127,2012-09-03 16:00:00,2,1,0,1,30.34,34.85,70,15.0013,165,335,500,2012,9,3,16,0
3232,2011-08-04 14:00:00,2,0,1,1,32.8,37.88,55,11.0014,53,114,167,2011,8,4,14,3
1578,2011-04-11 16:00:00,1,0,1,1,30.34,33.335,48,35.0008,73,162,235,2011,4,11,16,0
2400,2011-06-07 22:00:00,1,0,1,1,28.7,32.575,65,8.9981,27,126,153,2011,6,7,22,1
7701,2012-06-01 06:00:00,1,0,1,3,25.42,28.03,88,8.9981,5,136,141,2012,6,1,6,4
1997,2011-05-10 03:00:00,1,0,1,1,18.04,21.97,54,12.998,1,3,4,2011,5,10,3,1
4891,2011-11-16 21:00:00,3,0,1,3,18.04,21.97,88,19.0012,3,72,75,2011,11,16,21,2
8447,2012-07-13 08:00:00,2,0,1,2,28.7,32.575,54,0.0,53,660,713,2012,7,13,8,4
3137,2011-07-19 15:00:00,2,0,1,1,36.08,40.91,44,12.998,48,110,158,2011,7,19,15,1
9571,2012-10-03 04:00:00,3,0,1,2,24.6,25.0,100,0.0,2,9,11,2012,10,3,4,2
2593,2011-06-15 23:00:00,1,0,1,1,25.42,31.06,53,0.0,17,90,107,2011,6,15,23,2
10351,2012-11-16 17:00:00,3,0,1,1,14.76,17.425,46,12.998,41,539,580,2012,11,16,17,4
9845,2012-10-14 14:00:00,3,0,0,1,27.06,31.06,39,27.9993,249,368,617,2012,10,14,14,6
6726,2012-03-17 13:00:00,4,0,0,1,24.6,30.305,60,7.0015,286,400,686,2012,3,17,13,5
1002,2011-03-06 06:00:00,4,0,0,2,17.22,21.21,94,23.9994,1,1,2,2011,3,6,6,6
8698,2012-08-04 19:00:00,2,0,0,1,33.62,38.635,52,23.9994,133,264,397,2012,8,4,19,5
398,2011-01-18 14:00:00,4,0,1,2,9.02,11.365,80,11.0014,2,26,28,2011,1,18,14,1
8639,2012-08-02 08:00:00,2,0,1,1,29.52,34.85,74,7.0015,21,718,739,2012,8,2,8,3
315,2011-01-14 15:00:00,4,0,1,1,9.84,12.12,38,11.0014,9,59,68,2011,1,14,15,4
843,2011-02-18 14:00:00,4,0,1,1,27.06,31.06,36,19.9995,73,118,191,2011,2,18,14,4
9300,2012-09-10 21:00:00,2,0,1,1,22.96,26.515,49,11.0014,29,256,285,2012,9,10,21,0
8316,2012-07-07 21:00:00,2,0,0,1,36.08,39.395,37,12.998,51,150,201,2012,7,7,21,5
2913,2011-07-10 07:00:00,2,0,0,1,28.7,32.575,70,6.0032,27,38,65,2011,7,10,7,6
1099,2011-03-10 10:00:00,4,0,1,3,16.4,20.455,0,11.0014,0,17,17,2011,3,10,10,3
7873,2012-06-08 10:00:00,1,0,1,1,27.06,31.06,47,16.9979,62,187,249,2012,6,8,10,4
2484,2011-06-11 10:00:00,1,0,0,1,30.34,34.09,58,11.0014,91,173,264,2011,6,11,10,5
2671,2011-06-19 05:00:00,1,0,0,2,27.06,30.305,78,0.0,7,12,19,2011,6,19,5,6
4503,2011-10-19 17:00:00,3,0,1,3,22.96,26.515,94,11.0014,11,170,181,2011,10,19,17,2
10268,2012-11-13 06:00:00,3,0,1,3,13.12,14.395,81,31.0009,2,48,50,2012,11,13,6,1
5223,2011-12-11 17:00:00,3,0,0,1,11.48,15.91,30,0.0,13,150,163,2011,12,11,17,6
4978,2011-12-01 12:00:00,3,0,1,1,14.76,17.425,46,15.0013,9,139,148,2011,12,1,12,3
6818,2012-04-02 10:00:00,1,0,1,1,16.4,20.455,50,35.0008,85,119,204,2012,4,2,10,0
1055,2011-03-08 12:00:00,4,0,1,2,14.76,18.94,23,0.0,29,70,99,2011,3,8,12,1
2257,2011-06-01 23:00:00,1,0,1,1,30.34,33.335,51,11.0014,10,59,69,2011,6,1,23,2
3689,2011-09-04 15:00:00,2,0,0,1,31.98,37.88,66,19.0012,218,192,410,2011,9,4,15,6
1991,2011-05-09 21:00:00,1,0,1,1,21.32,25.0,59,8.9981,28,128,156,2011,5,9,21,0
3948,2011-09-15 13:00:00,2,0,1,2,26.24,30.305,65,19.0012,38,151,189,2011,9,15,13,3
8814,2012-08-09 15:00:00,2,0,1,1,36.08,38.635,32,15.0013,63,204,267,2012,8,9,15,3
6385,2012-03-03 07:00:00,4,0,0,2,14.76,17.425,93,8.9981,2,14,16,2012,3,3,7,5
4088,2011-10-02 09:00:00,3,0,0,1,14.76,16.665,76,23.9994,19,96,115,2011,10,2,9,6
3603,2011-09-01 01:00:00,2,0,1,1,24.6,29.545,73,6.0032,7,14,21,2011,9,1,1,3
7554,2012-05-14 03:00:00,1,0,1,2,23.78,27.275,68,22.0028,0,2,2,2012,5,14,3,0
5722,2012-01-13 14:00:00,4,0,1,1,10.66,10.605,33,36.9974,10,119,129,2012,1,13,14,4
162,2011-01-08 01:00:00,4,0,0,2,7.38,10.605,55,6.0032,1,15,16,2011,1,8,1,5
6403,2012-03-04 01:00:00,4,0,0,2,15.58,19.695,34,12.998,16,60,76,2012,3,4,1,6
9075,2012-09-01 12:00:00,2,0,0,2,32.8,37.88,55,11.0014,187,284,471,2012,9,1,12,5
8428,2012-07-12 13:00:00,2,0,1,1,32.8,34.85,33,15.0013,52,225,277,2012,7,12,13,3
6208,2012-02-14 22:00:00,4,0,1,2,14.76,18.18,50,7.0015,5,72,77,2012,2,14,22,1
8110,2012-06-18 07:00:00,1,0,1,3,21.32,25.0,94,15.0013,10,135,145,2012,6,18,7,0
9424,2012-09-16 01:00:00,2,0,0,1,22.14,25.76,64,0.0,35,82,117,2012,9,16,1,6
4633,2011-11-06 03:00:00,3,0,0,1,9.84,14.395,87,0.0,5,4,9,2011,11,6,3,6
1439,2011-04-05 20:00:00,1,0,1,1,13.94,15.91,46,19.0012,4,87,91,2011,4,5,20,1
2688,2011-06-19 22:00:00,1,0,0,1,27.06,30.305,78,15.0013,38,114,152,2011,6,19,22,6
5146,2011-12-08 12:00:00,3,0,1,1,11.48,12.88,52,22.0028,8,148,156,2011,12,8,12,3
9017,2012-08-18 02:00:00,2,0,0,3,25.42,28.03,88,11.0014,4,39,43,2012,8,18,2,5
492,2011-02-03 15:00:00,4,0,1,1,9.02,9.85,37,22.0028,4,56,60,2011,2,3,15,3
7170,2012-04-17 03:00:00,1,0,1,1,22.96,26.515,83,6.0032,0,6,6,2012,4,17,3,1
10731,2012-12-13 13:00:00,3,0,1,1,14.76,17.425,34,12.998,41,230,271,2012,12,13,13,3
5131,2011-12-07 21:00:00,3,0,1,3,12.3,12.88,87,35.0008,0,6,6,2011,12,7,21,2
6212,2012-02-15 02:00:00,4,0,1,1,12.3,16.665,61,0.0,0,4,4,2012,2,15,2,2
7459,2012-05-10 04:00:00,1,0,1,1,18.86,22.725,77,12.998,0,2,2,2012,5,10,4,3
10047,2012-11-04 00:00:00,3,0,0,1,12.3,15.91,61,7.0015,5,97,102,2012,11,4,0,6
3537,2011-08-17 07:00:00,2,0,1,1,27.06,31.06,65,6.0032,12,296,308,2011,8,17,7,2
5980,2012-02-05 09:00:00,4,0,0,2,9.84,11.365,70,15.0013,9,83,92,2012,2,5,9,6
3854,2011-09-11 14:00:00,2,0,0,1,29.52,33.335,58,19.0012,120,222,342,2011,9,11,14,6
9994,2012-11-01 19:00:00,3,0,1,2,16.4,20.455,50,11.0014,28,424,452,2012,11,1,19,3
4473,2011-10-18 10:00:00,3,0,1,2,22.96,26.515,68,0.0,27,75,102,2011,10,18,10,1
255,2011-01-12 00:00:00,4,0,1,2,6.56,9.85,86,6.0032,0,7,7,2011,1,12,0,2
8740,2012-08-06 13:00:00,2,0,1,1,32.8,37.12,49,15.0013,85,204,289,2012,8,6,13,0
7566,2012-05-14 15:00:00,1,0,1,2,25.42,29.545,73,11.0014,40,156,196,2012,5,14,15,0
4881,2011-11-16 11:00:00,3,0,1,3,18.86,22.725,94,6.0032,7,53,60,2011,11,16,11,2
8812,2012-08-09 13:00:00,2,0,1,1,35.26,39.395,41,7.0015,80,201,281,2012,8,9,13,3
2956,2011-07-12 02:00:00,2,0,1,1,28.7,33.335,79,7.0015,2,7,9,2011,7,12,2,1
9931,2012-10-18 04:00:00,3,0,1,1,18.04,21.97,88,15.0013,0,5,5,2012,10,18,4,3
3492,2011-08-15 10:00:00,2,0,1,1,27.88,31.82,69,19.0012,54,87,141,2011,8,15,10,0
326,2011-01-15 02:00:00,4,0,0,2,6.56,9.85,59,6.0032,0,12,12,2011,1,15,2,5
717,2011-02-13 06:00:00,4,0,0,2,8.2,10.605,69,8.9981,2,3,5,2011,2,13,6,6
1292,2011-03-18 17:00:00,4,0,1,1,28.7,31.82,37,22.0028,95,237,332,2011,3,18,17,4
8680,2012-08-04 01:00:00,2,0,0,1,29.52,35.605,84,12.998,23,99,122,2012,8,4,1,5
3813,2011-09-09 21:00:00,2,0,1,1,27.06,29.545,89,0.0,49,154,203,2011,9,9,21,4
4017,2011-09-18 10:00:00,2,0,0,1,20.5,24.24,72,11.0014,82,178,260,2011,9,18,10,6
2791,2011-07-05 05:00:00,2,0,1,1,27.06,31.06,69,0.0,1,19,20,2011,7,5,5,1
8125,2012-06-18 22:00:00,1,0,1,2,25.42,29.545,73,11.0014,21,143,164,2012,6,18,22,0
2269,2011-06-02 11:00:00,1,0,1,1,30.34,32.575,28,26.0027,42,123,165,2011,6,2,11,3
7528,2012-05-13 01:00:00,1,0,0,2,22.14,25.76,68,8.9981,22,72,94,2012,5,13,1,6
10301,2012-11-14 15:00:00,3,0,1,1,14.76,16.665,43,19.0012,32,228,260,2012,11,14,15,2
5674,2012-01-11 14:00:00,4,0,1,3,13.12,16.665,81,7.0015,3,70,73,2012,1,11,14,2
9210,2012-09-07 03:00:00,2,0,1,1,25.42,28.79,83,6.0032,0,9,9,2012,9,7,3,4
3857,2011-09-11 17:00:00,2,0,0,1,29.52,33.335,51,8.9981,152,228,380,2011,9,11,17,6
1862,2011-05-04 12:00:00,1,0,1,2,18.04,21.97,62,23.9994,19,105,124,2011,5,4,12,2
1478,2011-04-07 11:00:00,1,0,1,2,18.86,22.725,55,0.0,36,86,122,2011,4,7,11,3
7338,2012-05-05 03:00:00,1,0,0,1,23.78,27.275,83,0.0,11,21,32,2012,5,5,3,5
7610,2012-05-16 11:00:00,1,0,1,1,28.7,32.575,54,8.9981,55,212,267,2012,5,16,11,2
5390,2011-12-18 16:00:00,3,0,0,1,11.48,13.635,48,16.9979,27,207,234,2011,12,18,16,6
8934,2012-08-14 15:00:00,2,0,1,1,33.62,37.88,46,15.0013,84,199,283,2012,8,14,15,1
9230,2012-09-07 23:00:00,2,0,1,1,27.06,29.545,89,16.9979,28,220,248,2012,9,7,23,4
4517,2011-11-01 07:00:00,3,0,1,1,13.94,16.665,76,12.998,8,246,254,2011,11,1,7,1
1363,2011-04-02 16:00:00,1,0,0,1,15.58,19.695,62,22.0028,111,85,196,2011,4,2,16,5
7041,2012-04-11 18:00:00,1,0,1,3,16.4,20.455,43,27.9993,39,546,585,2012,4,11,18,2
580,2011-02-07 08:00:00,4,0,1,2,6.56,11.365,100,0.0,7,223,230,2011,2,7,8,0
9752,2012-10-10 17:00:00,3,0,1,1,23.78,27.275,43,15.0013,91,857,948,2012,10,10,17,2
8404,2012-07-11 13:00:00,2,0,1,2,32.8,35.605,42,11.0014,65,208,273,2012,7,11,13,2
9756,2012-10-10 21:00:00,3,0,1,1,20.5,24.24,51,23.9994,18,251,269,2012,10,10,21,2
10310,2012-11-15 00:00:00,3,0,1,2,10.66,15.15,65,0.0,1,33,34,2012,11,15,0,3
6048,2012-02-08 06:00:00,4,0,1,2,9.84,14.395,70,0.0,3,95,98,2012,2,8,6,2
6245,2012-02-16 11:00:00,4,0,1,3,13.12,16.665,70,7.0015,2,69,71,2012,2,16,11,3
7221,2012-04-19 06:00:00,1,0,1,2,16.4,20.455,82,7.0015,4,116,120,2012,4,19,6,3
1548,2011-04-10 09:00:00,1,0,0,2,15.58,19.695,94,8.9981,31,50,81,2011,4,10,9,6
8226,2012-07-04 03:00:00,2,1,0,1,27.88,31.82,74,12.998,9,23,32,2012,7,4,3,2
10377,2012-11-17 19:00:00,3,0,0,1,13.94,17.425,53,6.0032,45,208,253,2012,11,17,19,5
10348,2012-11-16 14:00:00,3,0,1,1,17.22,21.21,35,7.0015,47,204,251,2012,11,16,14,4
2077,2011-05-13 11:00:00,1,0,1,2,21.32,25.0,83,11.0014,56,90,146,2011,5,13,11,4
4125,2011-10-03 22:00:00,3,0,1,2,16.4,20.455,82,0.0,12,79,91,2011,10,3,22,0
9666,2012-10-07 03:00:00,3,0,0,2,18.04,21.97,62,8.9981,5,17,22,2012,10,7,3,6
8341,2012-07-08 22:00:00,2,0,0,3,30.34,34.85,70,6.0032,12,110,122,2012,7,8,22,6
10349,2012-11-16 15:00:00,3,0,1,1,17.22,21.21,38,8.9981,30,237,267,2012,11,16,15,4
4908,2011-11-17 14:00:00,3,0,1,2,13.94,15.15,49,26.0027,5,105,110,2011,11,17,14,3
2051,2011-05-12 09:00:00,1,0,1,2,20.5,24.24,77,19.0012,21,191,212,2011,5,12,9,3
4559,2011-11-03 01:00:00,3,0,1,1,13.94,16.665,81,8.9981,3,12,15,2011,11,3,1,3
8291,2012-07-06 20:00:00,2,0,1,1,35.26,38.635,39,7.0015,91,245,336,2012,7,6,20,4
6498,2012-03-08 00:00:00,4,0,1,1,18.04,21.97,62,22.0028,11,35,46,2012,3,8,0,3
2208,2011-05-18 22:00:00,1,0,1,1,21.32,25.0,83,0.0,14,103,117,2011,5,18,22,2
9730,2012-10-09 19:00:00,3,0,1,2,20.5,24.24,72,11.0014,31,483,514,2012,10,9,19,1
5836,2012-01-18 09:00:00,4,0,1,1,11.48,12.88,52,22.0028,6,196,202,2012,1,18,9,2
7819,2012-06-06 04:00:00,1,0,1,1,18.86,22.725,82,7.0015,3,7,10,2012,6,6,4,2
7986,2012-06-13 03:00:00,1,0,1,1,25.42,28.79,83,12.998,1,7,8,2012,6,13,3,2
2848,2011-07-07 14:00:00,2,0,1,1,35.26,39.395,41,16.9979,39,121,160,2011,7,7,14,3
3445,2011-08-13 11:00:00,2,0,0,2,30.34,34.85,70,12.998,122,192,314,2011,8,13,11,5
169,2011-01-08 08:00:00,4,0,0,3,6.56,9.09,93,7.0015,0,15,15,2011,1,8,8,5
8595,2012-07-19 12:00:00,2,0,1,1,34.44,39.395,49,19.0012,59,215,274,2012,7,19,12,3
4874,2011-11-16 04:00:00,3,0,1,2,18.04,21.97,100,15.0013,1,3,4,2011,11,16,4,2
6180,2012-02-13 18:00:00,4,0,1,1,13.94,15.91,25,16.9979,6,399,405,2012,2,13,18,0
9787,2012-10-12 04:00:00,3,0,1,1,14.76,18.18,76,7.0015,0,8,8,2012,10,12,4,4
8454,2012-07-13 15:00:00,2,0,1,2,32.8,35.605,36,7.0015,92,261,353,2012,7,13,15,4
3966,2011-09-16 07:00:00,2,0,1,1,16.4,20.455,71,19.0012,16,283,299,2011,9,16,7,4
4222,2011-10-07 23:00:00,3,0,1,1,20.5,24.24,63,0.0,23,113,136,2011,10,7,23,4
7197,2012-04-18 06:00:00,1,0,1,2,20.5,24.24,39,19.0012,6,128,134,2012,4,18,6,2
7492,2012-05-11 13:00:00,1,0,1,1,24.6,30.305,26,26.0027,100,263,363,2012,5,11,13,4
1798,2011-05-01 20:00:00,1,0,0,2,18.86,22.725,82,0.0,35,86,121,2011,5,1,20,6
6077,2012-02-09 11:00:00,4,0,1,1,9.84,11.365,52,15.0013,4,95,99,2012,2,9,11,3
10137,2012-11-07 18:00:00,3,0,1,2,13.12,14.395,53,23.9994,17,448,465,2012,11,7,18,2
8148,2012-06-19 21:00:00,1,0,1,1,31.16,35.605,62,11.0014,37,239,276,2012,6,19,21,1
3856,2011-09-11 16:00:00,2,0,0,1,29.52,33.335,51,19.9995,180,303,483,2011,9,11,16,6
7589,2012-05-15 14:00:00,1,0,1,2,26.24,30.305,73,12.998,39,145,184,2012,5,15,14,1
1979,2011-05-09 09:00:00,1,0,1,1,22.14,25.76,56,11.0014,36,142,178,2011,5,9,9,0
6884,2012-04-05 04:00:00,1,0,1,1,15.58,19.695,43,19.0012,0,1,1,2012,4,5,4,3
1357,2011-04-02 10:00:00,1,0,0,2,14.76,17.425,57,11.0014,41,113,154,2011,4,2,10,5
6249,2012-02-16 15:00:00,4,0,1,3,13.94,18.18,76,0.0,3,50,53,2012,2,16,15,3
9453,2012-09-17 06:00:00,2,0,1,1,19.68,23.485,82,0.0,7,157,164,2012,9,17,6,0
8508,2012-07-15 21:00:00,2,0,0,1,29.52,34.85,79,6.0032,59,164,223,2012,7,15,21,6
925,2011-03-03 00:00:00,4,0,1,1,9.84,9.85,30,31.0009,3,10,13,2011,3,3,0,3
7013,2012-04-10 13:00:00,1,0,1,1,21.32,25.0,23,11.0014,81,202,283,2012,4,10,13,1
5742,2012-01-14 10:00:00,4,0,0,1,6.56,11.365,47,0.0,14,135,149,2012,1,14,10,5
1536,2011-04-09 21:00:00,1,0,0,2,14.76,17.425,93,8.9981,10,65,75,2011,4,9,21,5
10646,2012-12-10 00:00:00,3,0,1,3,14.76,18.18,100,6.0032,0,20,20,2012,12,10,0,0
7308,2012-05-03 21:00:00,1,0,1,1,25.42,29.545,78,8.9981,42,257,299,2012,5,3,21,3
5147,2011-12-08 13:00:00,3,0,1,1,12.3,13.635,49,23.9994,9,115,124,2011,12,8,13,3
4675,2011-11-07 21:00:00,3,0,1,1,15.58,19.695,82,7.0015,10,129,139,2011,11,7,21,0
8164,2012-07-01 13:00:00,2,0,0,1,37.72,41.665,33,16.9979,111,309,420,2012,7,1,13,6
6746,2012-03-18 09:00:00,4,0,0,2,17.22,21.21,88,6.0032,65,113,178,2012,3,18,9,6
7685,2012-05-19 14:00:00,1,0,0,1,29.52,32.575,30,6.0032,361,369,730,2012,5,19,14,5
7242,2012-05-01 03:00:00,1,0,1,2,20.5,24.24,77,0.0,1,2,3,2012,5,1,3,1
4631,2011-11-06 01:00:00,3,0,0,1,10.66,15.15,81,0.0,11,104,115,2011,11,6,1,6
3961,2011-09-16 02:00:00,2,0,1,1,16.4,20.455,71,19.0012,3,7,10,2011,9,16,2,4
8309,2012-07-07 14:00:00,2,0,0,2,39.36,43.18,30,8.9981,105,203,308,2012,7,7,14,5
7618,2012-05-16 19:00:00,1,0,1,1,28.7,32.575,54,19.0012,91,499,590,2012,5,16,19,2
4957,2011-11-19 15:00:00,3,0,0,1,17.22,21.21,41,12.998,120,262,382,2011,11,19,15,5
9437,2012-09-16 14:00:00,2,0,0,1,27.06,31.06,39,8.9981,225,410,635,2012,9,16,14,6
10533,2012-12-05 07:00:00,3,0,1,3,18.86,22.725,59,19.9995,9,389,398,2012,12,5,7,2
9249,2012-09-08 18:00:00,2,0,0,3,23.78,27.275,83,8.9981,27,140,167,2012,9,8,18,5
7378,2012-05-06 19:00:00,1,0,0,2,24.6,30.305,64,11.0014,117,266,383,2012,5,6,19,6
4213,2011-10-07 14:00:00,3,0,1,1,25.42,31.06,50,0.0,77,179,256,2011,10,7,14,4
8300,2012-07-07 05:00:00,2,0,0,1,30.34,35.605,74,12.998,2,12,14,2012,7,7,5,5
2651,2011-06-18 09:00:00,1,0,0,1,28.7,32.575,61,15.0013,62,156,218,2011,6,18,9,5
463,2011-02-02 09:00:00,4,0,1,2,9.84,12.88,93,6.0032,4,119,123,2011,2,2,9,2
5513,2012-01-04 20:00:00,4,0,1,2,8.2,9.85,40,12.998,2,121,123,2012,1,4,20,2
6907,2012-04-06 03:00:00,1,0,1,1,13.94,15.15,53,22.0028,3,5,8,2012,4,6,3,4
257,2011-01-12 02:00:00,4,0,1,1,5.74,7.575,86,8.9981,0,1,1,2011,1,12,2,2
10754,2012-12-14 12:00:00,3,0,1,1,14.76,17.425,50,12.998,29,244,273,2012,12,14,12,4
9377,2012-09-14 02:00:00,2,0,1,1,22.96,26.515,73,0.0,7,23,30,2012,9,14,2,4
1376,2011-04-03 05:00:00,1,0,0,1,11.48,13.635,65,15.0013,1,4,5,2011,4,3,5,6
1031,2011-03-07 12:00:00,4,0,1,1,12.3,13.635,42,27.9993,28,68,96,2011,3,7,12,0
6372,2012-03-02 18:00:00,4,0,1,3,14.76,17.425,87,12.998,6,154,160,2012,3,2,18,4
5706,2012-01-12 22:00:00,4,0,1,1,15.58,19.695,76,19.9995,12,121,133,2012,1,12,22,3
2594,2011-06-16 00:00:00,1,0,1,1,24.6,31.06,56,7.0015,9,38,47,2011,6,16,0,3
8340,2012-07-08 21:00:00,2,0,0,1,31.16,36.365,70,8.9981,58,149,207,2012,7,8,21,6
10494,2012-12-03 16:00:00,3,0,1,1,24.6,31.06,53,8.9981,45,397,442,2012,12,3,16,0
7212,2012-04-18 21:00:00,1,0,1,2,17.22,21.21,82,6.0032,24,165,189,2012,4,18,21,2
9484,2012-09-18 13:00:00,2,0,1,2,28.7,33.335,74,39.0007,17,97,114,2012,9,18,13,1
8522,2012-07-16 11:00:00,2,0,1,1,34.44,40.15,53,15.0013,57,125,182,2012,7,16,11,0
8032,2012-06-15 01:00:00,1,0,1,1,23.78,27.275,78,12.998,9,42,51,2012,6,15,1,4
1068,2011-03-09 01:00:00,4,0,1,1,10.66,13.635,52,8.9981,0,4,4,2011,3,9,1,2
6028,2012-02-07 10:00:00,4,0,1,1,13.94,16.665,46,11.0014,12,104,116,2012,2,7,10,1
9968,2012-10-19 17:00:00,3,0,1,3,25.42,30.305,69,23.9994,48,377,425,2012,10,19,17,4
4200,2011-10-07 01:00:00,3,0,1,1,18.04,21.97,88,0.0,3,25,28,2011,10,7,1,4
1861,2011-05-04 11:00:00,1,0,1,1,16.4,20.455,82,22.0028,3,69,72,2011,5,4,11,2
2570,2011-06-15 00:00:00,1,0,1,1,22.96,26.515,64,23.9994,8,44,52,2011,6,15,0,2
1575,2011-04-11 13:00:00,1,0,1,2,26.24,30.305,69,27.9993,62,77,139,2011,4,11,13,0
8211,2012-07-03 12:00:00,2,0,1,1,36.08,37.88,28,12.998,74,198,272,2012,7,3,12,1
10583,2012-12-07 09:00:00,3,0,1,2,12.3,15.15,81,8.9981,10,291,301,2012,12,7,9,4
9684,2012-10-07 21:00:00,3,0,0,1,15.58,19.695,87,7.0015,22,91,113,2012,10,7,21,6
9686,2012-10-07 23:00:00,3,0,0,1,14.76,17.425,93,8.9981,12,68,80,2012,10,7,23,6
9568,2012-10-03 01:00:00,3,0,1,2,25.42,27.275,94,0.0,3,16,19,2012,10,3,1,2
6519,2012-03-08 21:00:00,4,0,1,1,24.6,31.06,43,26.0027,27,206,233,2012,3,8,21,3
685,2011-02-11 21:00:00,4,0,1,1,8.2,10.605,59,8.9981,1,46,47,2011,2,11,21,4
8545,2012-07-17 10:00:00,2,0,1,2,34.44,39.395,49,12.998,37,122,159,2012,7,17,10,1
4538,2011-11-02 04:00:00,3,0,1,1,12.3,16.665,87,0.0,0,4,4,2011,11,2,4,2
1111,2011-03-10 22:00:00,4,0,1,2,13.94,16.665,0,8.9981,4,30,34,2011,3,10,22,3
1352,2011-04-02 05:00:00,1,0,0,2,9.84,12.12,75,11.0014,1,4,5,2011,4,2,5,5
1671,2011-04-15 13:00:00,1,1,0,1,22.14,25.76,52,16.9979,47,133,180,2011,4,15,13,4
2727,2011-07-02 13:00:00,2,0,0,1,33.62,35.605,30,7.0015,178,226,404,2011,7,2,13,5
7557,2012-05-14 06:00:00,1,0,1,3,21.32,25.0,94,19.9995,3,62,65,2012,5,14,6,0
10696,2012-12-12 02:00:00,3,0,1,1,11.48,13.635,56,11.0014,5,4,9,2012,12,12,2,2
7943,2012-06-11 08:00:00,1,0,1,1,27.06,31.06,74,8.9981,38,613,651,2012,6,11,8,0
4029,2011-09-18 22:00:00,2,0,0,2,22.14,25.76,68,6.0032,9,75,84,2011,9,18,22,6
1048,2011-03-08 05:00:00,4,0,1,1,8.2,11.365,69,7.0015,2,8,10,2011,3,8,5,1
8391,2012-07-11 00:00:00,2,0,1,2,27.06,30.305,83,8.9981,6,38,44,2012,7,11,0,2
8799,2012-08-09 00:00:00,2,0,1,1,29.52,34.85,74,12.998,16,51,67,2012,8,9,0,3
7823,2012-06-06 08:00:00,1,0,1,1,22.14,25.76,68,0.0,31,637,668,2012,6,6,8,2
